Name, Address, Zip, City
Operum Srl, Viale del Bignola 127, 127, Roma
IMMOBILIARE SAIA , Via Nora Ricci  1, 00125, Roma
L'immobiliare Roma Nord, Via Nomentana 444, 444, Nuova
AFFILIATO TECNOCASA: BOLOGNA 1 SRL, via Lorenzo il Magnifico  28, 00162, Roma
ROMA Gruppo Immobiliare - Ag. 4, Via G. Fuggetta 15-19, 00149, Roma
Vite Immobiliare, Via della Vite 7, 00187, Roma
Arimar Immobiliare, Via Cortina D'ampezzo 179, 179, Roma
Thereagency, via Magliano Sabina 39, 00199, Roma
Ripa Immobiliare, via teodoro monticelli  2, 00197, Roma
immobiliare A.S., Via Rocca di Papa 9, 00046, Grottaferrata
ditta individuale, via Salaria,  251B, 251, Monterotondo
ABACUS EVO IMMOBILIARE S.r.l.s, VIA DELLA GIULIANA  82, 00195, Roma
Mikos Immobiliare , via pietro maroncelli 58, 00149, Roma
Stimacasa Agenzia Prenestina-L.go Preneste/Casilina-Torpignattara, Piazza Roberto Malatesta  20/A, 00176, Roma
Comprare casa srls, via Millesimo 19, 00168, Roma
Affiliato Tecnorete: Studio Immobiliare Cavour S.r.l., Via Leonina  25, 00184, Roma
Affiliato Tecnorete: IMMOBILIARE CENTOCELLE SRL, VIA DELLE ALBIZZIE  23, 00172, Roma
Luisa Gallotti, via Michelini Tocci  82, 00136, Roma
Unicasa, via giovanni volpato   1, 00146, Roma
Al.Ba immobiliare, Via Casale Ghella 29, 00189, Roma
EGO LUXURY HOME, Viale Delle Milizie 4, 00192, Roma
Affiliato Tecnocasa: BRAVETTA SRLS, VIA DI BRAVETTA   344/A, 344, Roma
aa immobiliare, viale tiziano 110, 110, Roma
Mattonerosso.it, Corso di Francia 243, 243, Roma
LUGIVA COSTRUZIONI SRL, VIA ROMA 24, 00076, Lariano
Professionecasa Appio Claudio, Via Lucio Elio Seiano  51, 00174, Roma
TREDUNION IMMOBILIARE, Via Giovanni Nicotera 7, 00195, Roma
Affiliato Tecnocasa: STUDIO APPIO ALBERONE S.R.L., via Veturia  31, 00181, Roma
Zucchetti RE  srl, Via Germanico 168, 168, Roma
Casu Immobiliare, Largo Cesare Reduzzi 5, 00148, Roma
Immobilstyle, viale Bruno Buozzi 47, 00197, Roma
Studio Immobiliare Antonaci, Via della Giuliana 83/A, 00195, Roma
Immobiliare Case di Valore, Piazza del Popolo  18, 00187, Roma
Gallo Immobiliare di Claudia Gallo, Via di Santa Prisca 16/B, 00153, Roma
Eg costruzioni srl, Via Di Vermicino 558, 558, Roma
Home No Problem, via lago di lesina 15, 00199, Roma
Agenzia Immobiliare2A di Valentini Assunta, Via Ezio Brandolini 15, 00052, Cerveteri
Delia re srl, via nomentana 761, 761, Roma
Agorà89, Viale Tiziano  19, 00196, Roma
Savoia Immobiliare S.R.L., Via Savoia 78, 00198, Roma
STUDIO MONTEVERDE SRL REPLAT Casa per te, Via Giovannni de Calvi  33/35, 00151, Roma
Studio Immobiliare Barchiesi, Via Della Maratona 56, 00135, Roma
Affiliato Tecnocasa: IMMOBILIARE OSTIA 2010 S.R.L., VIA PIOLA CASELLI   33, 00122, Roma
masterhouse international, via degli artificieri 25, 00143, Roma
ScegliCasa Roma Merulana, via Merulana   194, 194, Roma
Realty Frank Advice, Via Nizza 67, 00198, Roma
Mediazioni Immobiliari, Lungomare della salute 223f, 223, Fiumicino
Studio Immobiliare Treemme, Via G. Cerbara  52, 00147, Roma
Affiliato Tecnorete: STUDIO MONTESACRO ESPERO SRL, via Nomentana Nuova  97/99, 00141, Roma
Paolo Biscardi, via di valle schioia 124, 124, Roma
Ares Immobiliare, Via XX Settembre 20, 00044, Frascati
ROMA RE IMMOBILIARE, VIA TAZIO NUVOLARI   161, 161, Roma
Euro Service sas, Via Emanuele Filiberto 29, 00185, Roma
Abitare Studio F., Via Archimede 18/A, 00197, Roma
Affiliato Tecnocasa: STUDIO CENTRO STORICO 1 S.R.L., CORSO VITTORIO EMANUELE II 196, 196, Roma
Virgo House, via di porta pertusa 4, 00165, Roma
Affiliato Tecnocasa: BALDUINA 3 S.R.L, PIAZZA GIOVENALE 20, 00136, Roma
Affiliato Tecnorete: TORRINO MEZZOCAMMINO S.R.L., Piazza Enrico Martini 19, 00127, Roma
Affitti Reali Immobiliare, Via del colli portuensi 100, 100, Roma
Solo Affitti - Roma 19, Via Vico Consorti 218, 218, Roma
area-re agenzia trastevere, Viale di Trastevere 65, 00153, Roma
Immobiliare Valcannuta SRLS - Zona Papillo, Via Di Valcannuta  183G, 183, Roma
DA STUDIO IMMOBILIARE, VIA OMBRONE 12/B, 00198, Roma
Affiliato Tecnocasa: MEDIAZIONI SALARIO S.R.L., VIA A. SILVANI  41, 00139, Roma
Doti Immobiliare S.r.l., Via Lucio Mariani 36, 00178, Roma
Affiliato Tecnocasa: APPIA NUOVA MEDIAZIONI SRLS, Piazza Di Ponte Lungo 22, 00181, Roma
Holding Real Estate , Via Dora  2, 00191, Roma
Tuscolo Immobiliare, via di Rocca di Papa 4, 00046, Grottaferrata
Affiliato Tecnocasa: STUDIO MONTEROTONDO S.R.L., Via G.Matteotti   49, 00015, Monterotondo
zannini immobiliare, Viale Gorizia 51/b, 00198, Roma
Santiquattro Immobiliare Elisa Scio, Via Marco Aurelio 27 27, 00184, Roma
Affiliato Tecnocasa: IMMOBILIARE OSTIA 2015 S.R.L.S, VIA DELLE GONDOLE    86, 00121, Roma
Finvest s.a.s., Via Cola di Rienzo  271, 271, Roma
Building&Money, Via Tirone 11/13, 00146, Roma
Lefim Srl, Via Appia Nuova 677, 677, Roma
Punto Immobiliare, Via Bordighera 9, 00055, Ladispoli
Medi-Terra-Neo Immobili di Giusi Libonati, Via Ignazio Danti 8, 00176, Roma
Affiliato Tecnocasa: PIGNETO ROBERTO MALATESTA S.R.L., via Roberto Malatesta  16, 00176, Roma
Immobiliare Salaria di Capponi Andrea, Via Salaria  300/B, 300, Roma
Immobiliare Carta di A. Carta, via Giuseppe Gatteschi 29/31, 00162, Roma
Professione Immobiliare 84, Via Val di Sangro  16, 00139, Roma
GRUPPOMARKUS REAL ESTATE, Viale Parioli 63, 00197, Roma
Affiliato Tecnocasa: GROTTAFERRATA REAL ESTATE S.R.L., via della Costituente    14, 00046, Grottaferrata
Bijan immobiliare, Via Roma 98, 00071, Pomezia
Ingegneri De Paolis Spa, Via dell'Architettura  16, 00144, Roma
GPR Immobiliare, Caio Manilio 23/25, 00174, Roma
nuova piramide immobiliare, via di boccea  617/b, 617, Roma
Punto Immobiliare Esquilino SRLS, Via Emanuele Filiberto 58-60, 00185, Roma
Servizi Immobiliari, Via Etruria 24, 00053, Civitavecchia
Pica & Partners Re, Corso di Francia  213, 213, Roma
STUDIO EMME IMMOBILIARE, Via Amilcare Cucchini 24, 00149, Roma
RIREI ROMA S.R.L., Via Cristoforo Colombo 456, 456, Roma
Trovo Casa Roma, piazza dell'alberone 1, 04011, Roma
Immobiliare Marcantoni, Via Claudia  72, 00062, Bracciano
FARO IMMOBILIARE srl, Via Paolo di Dono  111, 111, Roma
A.Q. ALESSANDRO M.A. QUARTO, Via ., 00100, Roma
LivingHome, Via nomentana 111, 111, Roma
REALE CASA  srls, via Reatina 13, 00013, Mentana
DF servizi di Di Filippo Stefano, Via Lattanzio  14, 00136, Roma
Euro Casa 2000 srl, via avicenna 6, 00146, Roma
Progresso Immobiliare, via benedetto croce 46, 00142, Roma
AM.I.CO. srl, via Pio VII  53 a, 00167, Roma
abitare, Viale Stefano Gradi 109, 109, Roma
Frimm Immobiliare, p.zza Sabaudia 46, 00171, Roma
ediltecno srl, via jacopo da ponte 33 33, 00197, Roma
STUDIO METRONIO SRLS, Via Licia  31, 00183, Roma
Via Giulia di Lucilla delli Colli, Via di Sant'Aurea 133, 133, Roma
Pietro Paolo Gabrielli, Via E. Q. Visconti 58, 00193, Roma
Grp Investimenti Srl, Via FLaminia 21, 00196, Roma
Affiliato Tecnocasa: IMMOBILIARE TUSCOLANO S.R.L., Via Tuscolana   936, 936, Roma
Intesa Sanpaolo Casa - Agenzia Roma Piazza Barberini, Piazza Barberini  21, 00187, Roma
Raulli R.E., Via Pandosia 30, 00183, Roma
Affiliato Tecnorete: STUDIO CONCA D'ORO SRL, Via Conca d'oro  385, 385, Roma
Affiliato Tecnocasa: STUDIO LEMONIA  SRLS, VIA CAIO MANILIO  19, 00174, Roma
DP Immobiliare di Patassini Daniele, Via Zara 73, 00018, Sabina
Oggi Immobili - Centocelle, Via delle Palme  79, 00171, Roma
Bonfiglio Immobiliare, Via R. R. Pereira   233, 233, Roma
Rem Studio Immobiliare , via antonelli 3, 00197, Roma
Casa One S.r.l., Via Maresciallo Pilsudski 118, 118, Roma
Studio Pouchain Immobiliare D.I, Via della Giustiniana 990, 990, Roma
Professionecasa - MARCONI, VIA ANTONIO PACINOTTI 15, 00146, Roma
UNION GOLD, Lungotevere Flaminio 46, 00196, Roma
AFFIX AM IMMOBILIARE SRL, via delle costellazioni 371, 371, Roma
Antonella Pollini, viale delle milizie  38, 00192, Roma
MaximaRe, Piazza di Novella 3, 00199, Roma
 Consulenze Immobiliari di Stefano Ciarafoni, Via Pietro Marchisio  231, 231, Roma
Affiliato Tecnocasa: STUDIO FM  SRLS, Via Tommaso Arcidiacono 121, 121, Roma
Qui Si Loca, Viale Antonio Ciamarra 259, 259, Roma
Lami D E D S.R.L., Via Orbassano  61, 00166, Roma
L'immobiliare di Pena Maria Isabel, VIA DEL GELSOMINO 56, 00165, Roma
House and Charme, Piazza del Popolo 18, 00187, Roma
Affiliato Tecnorete: SVILUPPO ROMA S.R.L., Via Fonte Buono 91, 00142, Roma
SCOTTON, VIA GRADOLI 71, 00189, Roma
Bucchi Intermediazioni Immobiliari, Via Valsassina 8, 00141, Roma
Immobiliare Ungaro, Viale Bruno Buozzi  3, 00197, Roma
mazzengaimmobiliare, via monselice,  7, 00182, Roma
ZEROCENTO IMMOBILIARE DI G. ROSA, VIA VAL DI SANGRO  7, 00141, Roma
GESTIMMOBILI SRL, Via Abruzzi  4, 00187, Roma
Affiliato Tecnocasa: STUDIO SAN GIOVANNI S.R.L., VIA ENNA  33, 00182, Roma
Iconacasa Ladispoli, via napoli  51, 0005, Ladispoli
Luca Moretto , Via Bergamo 3, 00198, Roma
Affiliato Tecnocasa: PONTE LUNGO MEDIAZIONI S.R.L., via alfredo baccarini  16/C, 00179, Roma
Cresolution.it, Viale antonio ciamarra 259, 259, Roma
Evoluzione Casa S.r.l., Via Tor De Schiavi 69A, 00172, Roma
Affiliato Tecnorete: CIAMPINO TEAM CENTRO  SRL, Via IV Novembre 6, 00043, Ciampino
ARGO SOLUZIONI IMMOBILIARI, Via Stresa 45A, 00135, Roma
Afh Spa, Via Pietro Tacchini  32, 00100, Roma
Servizi Immobiliari 2013 srl, via di pietralata  309, 309, Roma
AB GESTIONI IMMOBILIARI, Via di villa spada  10, 00138, Roma
Rita Chiari INTERMEDIAZIONI IMMOBILIARI, Via Padre Perilli  64, 00125, Roma
Immobiliare Val D'Ossola, Via Val D'Ossola 47, 00141, Roma
Giuste RE, Via Alessio Baldovinetti 136, 136, Roma
Campusx s.r.l., Via di Passolombardo  341, 341, Roma
Abitaimmobiliare di Sorrentino Marco, Via Francesco Pallavicini 58, 00149, Roma
PRO HOUSE S.R.L., Via vestricio spurinna 42/44, 00175, Roma
STUDIO COLARETTI, via Andrea Doria 16/c, 00192, Roma
Stimacasa Ag.Marconi, Via Oderisi da Gubbio 88, 00146, Roma
PIRO IMMOBILIARE, VIA BERENGARIO 20, 00162, Roma
Mercurio Immobili, Via Flaminia  653, 653, Roma
Studio A.M.N. di Natalini Anna Maria, Via Giovanni Battista Martini 6, 00198, Roma
DG Immobiliare, Viale Europa  100, 100, Roma
ANTONELLI IMMOBILIARE S.R.L., VIA FELICE CAVALLOTTI 121, 121, Roma
Affiliato Tecnocasa: IMMOBILIARE CIPRO S.R.L., Via Cipro   51, 00136, Roma
Affiliato Tecnocasa: MONTEROTONDO BP  SRL, Via Edmondo Riva  11, 00015, Monterotondo
MACOFIN s.a.s., via di Torrevecchia 21/A, 00168, Roma
Global Real Estate Services GDC, VIA DELLA MENDOLA 146 146, 146, Roma
Lido RE Immobiliare, VIA G.G. ZERBI 23, 00122, Roma
Intesa Sanpaolo Casa - Agenzia Roma Via Giorgione, Via Giorgione 93, 00147, Roma
CASAMIA IMMOBILIARE , Via Domodossola 10, 00183, Roma
Urban Property, Via Giorgio De Lullo 55/a, 00125, Roma
Affiliato Tecnorete: TESTACCIO IMMOBILIARE SRLS, Piazza di Santa Maria Liberatrice   19, 00153, Roma
VIGOR IMMOBILIARE SRL, Via Nicolò Bettoni 158, 158, Roma
Roma Invest Immobiliare, Viale Aldo Ballarin 14, 00142, Roma
Immobylstudio, Via Giacomo Favretto  26, 00147, Roma
Affiliato Tecnocasa: FREGENE 2017 S.R.L., VIALE CASTELLAMMARE 106/C, 106, Fiumicino
Metroquadro, Via Torquato Taramelli  11, 00197, Roma
Andreucci Immobiliare , Via Levico  9, 00198, Roma
Pietro Di Lelio Ag. Imm, Via Conca d'Oro 341, 341, Roma
DELTA Immobiliare di Antonio Natali, Via Angelo Bargoni 78, 00153, Roma
SAGI srl - Costruzioni Edili, Viale Ettore Franceschini 48, 00155, Roma
L&C RE , via appennini 46, 00198, Roma
Affiliato Tecnocasa: OTTAVIA CASAL DEL MARMO S.R.L.S., via di casal del marmo 137, 137, Roma
ImmGregory Agency, Via Gregorio VII  164/A, 164, Roma
Aurelia Immobiliare snc, Viale Angelico 54, 00195, Roma
Affiliato Tecnocasa: STUDIO SAN GIOVANNI METRONIO S.R.L., Via Acaia   30/32, 00183, Roma
Eleonora Liso, Via Alfonso Rendano 17, 00195, Roma
Immobiliare San Lorenzo, via tiburtina 100, 100, Roma
2.G.  S.R.L., Via Appia Nuova 39, 00183, Roma
Ing. G. Cannizzaro&C. S.A.S., Via Città di Cascia  8, 00191, Roma
TECNOGESTIONI IMMOBILIARI SRL, Via Giovanni Antonelli 47, 00197, Roma
Saba Immobiliare, VIA CONCORDIA 6, 00183, Roma
Chiarinelli Giancarlo d.i., Via Giuseppe Mercalli  2 a, 00197, Roma
Remax Aliante, via Nicolò paganini  15, 00198, Roma
MAS Immobiliare, Viale Dei Quattro Venti 44, 00152, Roma
Labella.it Immobiliare, viale Libia  150, 150, Roma
Solo Vendite, Via Po 48/D, 00198, Roma
FINAVIB REALESTATE DI ALESSANDRA MULLER, Via Garigliano 66, 00198, Roma
Gioiaimmobiliare, Via Venti Settembre 98, 00136, Roma
Servizi immobiliari, via Vallinfreda 28, 00189, Roma
Elena Canali, Via Cremera 8, 00198, Roma
VR Servizi Immobiliari, Via Segesta 27, 00179, Roma
Prima Agenzia Immobiliare Srls, Via Federico Tozzi 25, 00137, Roma
Studio emme immobiliare, Via Alberto Moravia  103, 103, Roma
AGENZIA 3M IMMOBILIARE snc, Via Giunone Lucina  38, 00050, Marinella
Affiliato Tecnocasa: IN CASA SRL, via s. francesco a ripa  58, 00153, Roma
Rolocasa Europa S.r.l, Via della Giuliana 73, 00195, Roma
ENRICA VERENI Studio Immobiliare , Via di Monte Giordano 36, 00186, Roma
Ilaria Turi, Via Piemonte 30, 00187, Roma
DOMUS IMMOBILIARE, Via Giuseppe Gioachino Belli 27, 00193, Roma
MLS. IMMOBILIARE, via tullio levi civita 2, 00146, Roma
AGENZIA IMMOBILIARE INNAMORATI LUISA, Via delle Costellazioni 305, 305, Roma
M R P Immobiliare, Via Gramsci 24, 00197, Roma
LB Consulenze Immobiliari, VIA G. NICOTERA 29, 00100, Roma
S.I.ED. SRL, Via della Bufalotta 174, 174, Roma
Archincasa, Via Antrodoco 23, 00199, Roma
Grimaldi Roma Esquilino, Via di Santa Croce in Gerusalemme 35, 00185, Roma
Studio Immobiliare Carmine Trabucco, Via Giuseppe Montanelli 11, 00195, Roma
FG&Associates Soluzioni Immobiliari, Via Luca Seri  2, 00152, Roma
Affiliato Tecnocasa: VIGNE NUOVE SRL, Via Delle Vigne Nuove   88, 00139, Roma
Casa Club Due di Ciotoli Luca, Via Anagnina 461, 461, Roma
Co. Service 2005 s.r.l., via Cinquefrondi 81, 00173, Roma
Affari Immobiliari , Vai Baldo degli Ubaldi  9, 00167, Roma
Affiliato Tecnorete: STUDIO IPPOCRATE S.R.L., Viale Ippocrate  36, 00161, Roma
Dolce Casa Immobiliare, via giovanni gentile 8, 00136, Roma
Trevi Elite S.r.l., Via di Porta Pinciana 34, 00187, Roma
Romana Immobiliare di P. Salera, Via di S. Ambrogio  11, 00186, Roma
AELLE IMMOBILIARE di Gabriella Albero, via Andrea Doria 8, 00192, Roma
E42 REAL ESTATE SRL, VIA CRISTOFORO SABBADINO  165, 165, Roma
carlo tumbarello, via sarsina 104, 104, Roma
giasone immobiliare di silvia conte, via Paolo Emilio 34, 00168, Roma
Intesa Sanpaolo Casa - Agenzia Roma Via Anicio Gallo, Via Anicio Gallo 34, 00174, Roma
Immobiliare Barberini, via Lorenzo Bonincontri  44, 00147, Roma
Contab Re, Via Clelia Bertini Attilj 34d, 00137, Roma
C.I.MA. Immobiliare di Cultraro Guido, via Clarice Marescotti 13, 00151, Roma
restauranda real estate srl, vicolo de conte  66, 00148, Roma
Eurocase Immobiliare, Via Gustavo Giovannoni 73, 00128, Roma
Chiavi di Casa di Pia De Vito, Via Aosta  52, 00182, Roma
Affiliato Tecnocasa:  BALDO SRL, Via Baldo Degli Ubaldi    208, 208, Roma
mazzarella immobiliare, via pereira  15, 00136, Roma
Consulenze Immobiliari, Via Alessandro Crivelli 3, 00151, Roma
ERLI SRL, Via Degli Aceri  81, 00172, Roma
Affiliato Tecnorete: CASILINA IMMOBILIARE S.R.L., via casilina 421b, 421, Roma
Affiliato Tecnorete: STUDIO TALENTI BUFALOTTA S.R.L., VIA DELLA BUFALOTTA 206, 206, Roma
STUDIO PROFESSIONALE IMMOBILIARE, VIA G.G.BELLI 96, 00193, Roma
Giulio Battistelli, Largo Ugo Bartolomei 5, 00136, Roma
IMMOBILIARE APPIO LATINO, Via Tarquinio Prisco 41, 00181, Roma
RockAgent, Via Tolmino  67, 00198, Roma
IMMOBILIARE FONTANA, Via Marco Simone 80, 00012, Montecelio
MediaRomaImmobiliare, Via Ostiense 131L, 131, Roma
paola de rocco, via lea padovani 23, 00138, Roma
Bruzzese Immobiliare , Piazza Massa Carrara 4, 00162, Roma
Ag.Imm. Renata Orelj, Via A.Caroncini  23, 00197, Roma
SALVAS SRL, VIA SILICELLA 28, 00169, Roma
Studio Immobiliare Verbano, Via Sebino  3, 00199, Roma
Immobiliare Angellotti, Via di Monte Brianzo 63, 00186, Roma
A.M.I.C.I. di Manuela Villa, Viale Vega 68, 00122, Roma
Mediacom snc, Via della Nocetta 109, 109, Roma
Affiliato Tecnorete: PRATI BALDUINA S.R.L., Via Trionfale  59/61/63, 00195, Roma
Gamon Immobiliare, via Romeo rodriguez pereira 278, 278, Roma
Santilli Immobiliare, Via delle Alpi Apuane 22, 00141, Roma
Monterosso S.r.l., V. Carlo Mirabello 6, 00195, Roma
Immobiliare Cirulli, Via Bolzano 15, 00198, Roma
Affiliato Tecnorete: STUDIO VILLA LAIS SRLS, Via San Domenico Savio 25, 00181, Roma
Spazio Laurentina, ......... ., 00143, Roma
Consulenze Immobiliari di Rienzo Ciocca, Via Agri 11, 00198, Roma
APPIA IMMOBILIARE, VIA ARRIGO DAVILA 11 - 13, 00179, Roma
Immobiliare Italia, Via La Nebbia  82, 00168, Roma
Immobiliare Appia, via Raffaele de Cesare  149, 149, Roma
dierre servizi immobiliari, VIA ALBANO, 98, 00179, Roma
Centro Immobiliare, Largo Misserville 7, 00144, Roma
DECUMIO IMMOBILIARE SRL, Via Marco Decumio 24/d, 00174, Roma
Gabetti Agency S.p.A. - Frazionamenti e Cantieri, Via Salaria 290, 290, Roma
Affiliato Tecnocasa: STUDIO MONTEVERDE S.R.L., CIRCONVALLAZIONE GIANICOLENSE  112 A, 112, Roma
EGS immobiliare , via della Giuliana  83 A, 00195, Roma
Fioretti Nicoletta, Via del Serafico  159, 159, Roma
Heaven Immobiliare, Viale dei Promontori 398, 398, Roma
Roberto De Vincenzi, Via Dora 2, 00198, Roma
Extra Home Immobiliare, Largo Amba Aradam 6, 00184, Roma
Affiliato Tecnocasa: GARBATELLA IMMOBILIARE S.R.L., VIA DELLA VILLA DI LUCINA   70, 00145, Roma
GESI s.p.a, VIA DEL CARAVITA 5, 00186, Roma
Studio Immobiliare Mannocci, Via Metauro   8/A, 00198, Roma
darimcase, lungotevere flaminio  24, 00196, Roma
Progresso Casa SRLS, via degli orti della farnesina  136, 136, Roma
Dott. Oliverio Giuseppe Manuel, Via della Farnesina  7, 00135, Roma
Roberto Radicchi, Via Cerchiara 86, 00131, Roma
GB IMMOBILI, via Panaro  17, 00199, Roma
MaxDiRocco  S.R.L. Unipersonale, Via Appia Nuova 37, 00183, Roma
Intesa Sanpaolo Casa - Agenzia Roma Piazza Montecitorio, Piazza Montecitorio 115, 115, Roma
Intesa Sanpaolo Casa - Agenzia Roma Via Duccio di Buoninsegna , Via Duccio di Buoninsegna  9/15, 00142, Roma
Intesa Sanpaolo Casa - Agenzia Roma Via Lamaro, Via Lamaro 43, 00173, Roma
Intermedia Porta di Roma, Via Adolfo Celi 18, 00138, Roma
Collatina Impresa Srl, Via G.Arrivabene  45, 00191, Roma
Art of Living, Via Di grotta perfetta 600, 600, Roma
LOGICASA BIANCHI LETIZIA, Via Aristide Leonori 65, 00147, Roma
Intermedia Ponte di Nona, Via Antonio Capetti 10, 00100, Roma
Gens Srl Mediazione Immobiliare, Via dei Corazzieri 17, 00143, Roma
Euroassofin, Via Eugenio Donadoni 36, 00124, Roma
Golding Immobiliare, Viale Della Grande Muraglia  234/236, 234, Roma
GLADIO S.R.L.S., via lucio mariani 66, 00178, Roma
Altamira Property di Lucciola Maria Silvia, Viale degli Astri 30, 00144, Roma
Ottava Morena Immobiliare s.r.l., Via Ardea 27, 00183, Roma
Alessia Barbieri, Via Cola di Rienzo  111, 111, Roma
Ho Casa.it, via pellegrino matteucci  104, 104, Roma
Giuseppe Volpe, Via di Monteverde  13, 00152, Roma
Cassano Stefania, piazza oreste tommasini  16, 00162, Roma
FDS, Via Camerata Picena 350, 350, Roma
maco s.r.l., via venezia tridentina 28, 00010, Nuova
Fabrizio Panella, Via Fosso dell'Osa 340, 340, Roma
TEMPOCASA Roma Cinecittà, Via dei Fontej 16, 00174, Roma
ALBEROBELLO SRL, Via Alberto Valentini 18, 00053, Civitavecchia
DBM SRLS, VIA TARANTO   146, 146, Roma
Immobiliare  Barbara Scafi, via A. Magliani 39, 00148, Roma
Casa Bio, matteotti 125, 125, Nettuno
Piazza Di Spagna Real Estate, Piazza Di Spagna 51, 00187, Roma
ROMAHOMES, via montevideo 6, 00198, Roma
El.Va.Immobiliare, Via Giacomo Favretto 32, 00147, Roma
Maison Service Immobiliare, ... 1, 000, Roma
Remax Blu 4, via eschilo 72, 00125, Roma
RE/MAX Fire, VIA RICCARDO ZAMPIERi 71, 00159, Roma
Differenza Immobiliare srl, Piazza Epiro 21, 00183, Roma
agenzia immobiliare, Via Trionfale 40, 00195, Roma
adm group, via cavour  325, 325, Roma
romA Antica, via delle ande 25, 00144, Roma
Cattenari Case, Lungotevere dei Mellini 17, 00193, Roma
Dimore Romane Consulenze Immobiliari , Largo Biante  6, 00124, Roma
Studio Elle Immobiliare, Piazza Antonio Mancini 4, 00196, Roma
AGOSTO IMMOBILIARE, VIA G. ACERBI  5, 00154, Roma
Sergio Oddi, Via Casale Agostinelli 167, 167, Roma
Punto Immobiliare Roma Centro, via di Passolombardo  13, 00133, Roma
DOMUS INVESTMENT 2.0, Sandro Penna 13, 00133, Roma
Fidani Immobili, via benedetto croce 27, 00142, Roma
A.S. Immobiliare, Via Lago Dei Tartari 37/39, 00012, Montecelio
MEDIMMOBILIARE di Francesca Romana D'Attilia, Via Copenaghen  9, 00144, Roma
Ediltim di Monica Micheli, Via Monte Zebio 40, 00195, Roma
buy & sell gruppo immobiliare, via maria barbara tosatti 63-65, 00137, Roma
Francesco Montebovi D.I., Viale Delle Milizie 138, 138, Roma
Energy Luxury, Via J.F.Kennedy 6, 00046, Grottaferrata
selezione casa sas, via cola di rienzo 52, 00192, Roma
RPB, Corso francia  3, 00191, Roma
Immobilpiu di Rosci Vincenzo, Circonvallazione Appia 6, 00179, Roma
Immobiliare di S.R., Via Cassia  929, 929, Roma
Caruso immobiliare, Via Marostica 30, 00191, Roma
BORGO CASTEL SAVELLI, Via Sentiero del Bosco 6/A, 00046, Grottaferrata
Affiliato Tecnocasa: AGENZIA GROTTA PERFETTA TINTORETTO SRL, Via Alberto Ascari 10, 00143, Roma
M.M.C. s.r.l. - Mare e Monti Costruzioni, via elvia recina  6, 00183, Roma
Ideacasa di Massimo Placidi & C., via ottaviano 25, 00192, Roma
VICTORIANA GROUP, Piazzale Clodio 14, 00195, Roma
Dagal Immobiliare di D'Agostino Alessandro, via cambiasca 13, 00166, Roma
Fratelli Pantanella srl, Piazza San Salvatore in Lauro 6b, 00186, Roma
maccapsrl, via lorenzo bonincontri 37, 00147, Roma
Sergio Sechi Agente Immobiliare, Via Pietro Bembo 142, 142, Roma
case & lavori s.r.l., via del casale agostinelli  140/3, 140, Roma
Eupa Immobiliare, piazzale della stazione del lido 10 B-C, 00122, Roma
Le Case, Via Gregorio VII 407, 407, Roma
drservizimmobiliari, Via Pescopagano n, 00178, Roma
Studio Agrello, Via Renato Simoni 60, 00157, Roma
UNDICIMARZO RE SRL, Piazza della Libertà 10, 00192, Roma
ALESSANDRA, via Pedica di Tor Angela 17, 00132, Roma
Ferri Immobiliare Holding Srl, Viale Giorgio Morandi 199, 199, Roma
Intesa Sanpaolo Casa - Agenzia Roma Piazza Bologna, Piazza Bologna  45, 00162, Roma
ISALIKOIMMOBILIARE, Via Raffaele Fabretti  20, 00164, Roma
LA CASA agency - LARIANO - AGENZIA VELLETRI 2000 SRL , Via Roma 152, 152, Lariano
Notaria s.r.l.s., Viale Giulio Cesare  47, 00192, Roma
M&B Real Estate, via roberto lepetit 222, 222, Roma
EMES Real Estate, Via Copenaghen 40, 00144, Roma
Consorzio AIC, Via Meuccio Ruini 3, 00155, Roma
SVILUPPO IMMOBILIARE, VIA ACAIA 48, 00183, Roma
Immobiliare Chiara Nuzzi, via Cassia  1101, 1101, Roma
Affiliato Tecnorete: SVILUPPO ROMA SRL, Viale Guglielmo Marconi 38, 00146, Roma
Studio Immobiliare, via gradoli, roma, 00189 62, 00189, Roma
Domus Roma, Viale Delle Provincie 2, 00161, Roma
Mapemi Srl, Via Armando Diaz  17, 00044, Frascati
STUDIO FG IMMOBILIARE, Via Ardeatina Snc, 00147, Roma
IL TUCANO S.r.l., Via G. Andreoli 2, 00195, Roma
Gruppo Zanzuri, Via Rodolfo Lanciani 67, 00162, Roma
Emanuele Raponi, Via degli Oleandri 4, 00073, Gandolfo
Crea Immobiliare, Via Martino Rota 11, 00133, Roma
Del Fante Immobiliare, Via Ugo Ojetti 384, 384, Roma
Platinum immobiliaRE, Circonvallazione Ostiense 203, 203, Roma
FIOREMA SERVICE SRL, VIA FLAVIO STILICONE  259, 259, Roma
Dott.ssa Cristina Camelo, VIA Filippo Carcano 13, 00147, Roma
TRADING REAL ESTATE SRL, via Flaminia  675, 675, Roma
Immobiliare Ponte di Nona 2004 S.r.l., Rampa Antonio Ceriani 16, 00165, Roma
PUNTOCASA, Via Palaverta  128, 128, Marino
ALMADOMUS CONSULTING SRL, Via Roberto Ago 36, 00166, Roma
Rovere Immobiliare, Via Padova 4, 00161, Roma
FC Servizi, _________ ____, 00189, Roma
